ID,M,N,K,TCC_HIT_RATE,time_ns,TCC_EA0_RDREQ,EA0_RDREQ_LEVEL
214,8448,130816,4096,0.46880939487217976,18474414.0,295674212.0,230413630903.0
215,8448,131072,4096,0.46518282343134265,18705352.5,298128546.5,236921355249.5
216,8704,2048,4096,0.47928128654691227,255418.0,4666177.0,1663899150.0
217,8704,4096,4096,0.6058964663375682,462223.5,6795624.0,2404919194.5
218,8704,4608,4096,0.4415364760511634,700155.0,11354932.0,3827770100.0
219,8704,4864,4096,0.2771346814436423,719704.0,15902903.0,5549342463.0
220,8704,5376,4096,0.28732079457307824,727837.0,17307380.0,6070888453.0
221,8704,7680,4096,0.47692783034316727,950726.5,17587315.0,6369756718.5
222,8704,7936,4096,0.34899700067013095,972879.0,23146207.0,8466168701.0
223,8704,8192,4096,0.7522905840064569,885329.5,7711092.5,4302971935.0
224,8704,8448,4096,0.35729349377892444,992869.0,24295477.0,8646824372.0
225,8704,8704,4096,0.4934256379711033,941353.0,19228102.0,8249599136.0
226,8704,14080,4096,0.41430996544794685,1708167.0,36553871.0,13356721189.0
227,8704,14336,4096,0.7350715658684491,1566718.0,14699792.0,7484181246.0
228,8704,16128,4096,0.4296548960035072,1982813.0,40657625.0,14959647094.0
229,8704,16384,4096,0.689256917588799,1893361.0,20473877.0,7197049193.0
230,8704,16640,4096,0.43060081143967954,2002763.0,41870049.0,15158836266.0
231,8704,32512,4096,0.4506095049545551,4197430.0,78615503.5,36463967487.0
232,8704,32768,4096,0.6129131669546612,3950404.0,53192881.0,37670775588.0
233,8704,33024,4096,0.4456504264565958,4312255.5,80655255.0,39251057633.0
234,8704,65536,4096,0.4722834840340871,9154980.5,151292337.5,132747357004.0
235,8704,65792,4096,0.4560685094310365,9237623.0,157244547.5,127483165955.0
236,8704,66048,4096,0.45847363609340513,9250142.5,156759331.0,120417510917.5
237,8704,128256,4096,0.4636261470089557,18812790.0,301923577.0,249146279236.0
238,8704,130816,4096,0.46440354674677325,18937656.0,307455076.0,222449850693.0
239,8704,131072,4096,0.4637747487521003,19277761.0,308064212.0,243473382576.0
240,14080,2048,4096,0.4769835521128981,458077.0,7579813.0,2759252232.0
241,14080,4096,4096,0.6593751232449914,687997.0,9253179.0,5478462760.5
242,14080,4608,4096,0.44932152803341047,964767.5,18078421.5,6560020993.0
243,14080,4864,4096,0.29934932160887473,982413.0,24862033.0,9158777891.0
244,14080,5376,4096,0.3117156274416997,1006649.0,26951094.0,11178786639.0
245,14080,7680,4096,0.4709112742468232,1460599.0,28810640.0,10407496990.0
246,14080,7936,4096,0.36140886498289765,1508010.0,36655499.5,13524848723.0
247,14080,8192,4096,0.7558377480892504,1355684.5,12241032.0,6762712314.0
248,14080,8448,4096,0.37569741549757096,1544926.0,38063470.5,15624567846.5
249,14080,8704,4096,0.45952789109489867,1723029.0,33436420.0,11927434080.0
250,14080,14080,4096,0.41942265488712527,2608618.0,58555621.0,23950638250.0
251,14080,14336,4096,0.7193021569530862,2529901.0,25567434.5,12745161912.5
252,14080,16128,4096,0.42326311132319344,3060306.5,66579836.5,27683048188.5
253,14080,16384,4096,0.6682834445397878,2886228.5,35837663.5,14919234370.0
254,14080,16640,4096,0.4247145765353688,3123139.0,68501472.0,27910705647.0
255,14080,32512,4096,0.4531287182964261,6861067.0,126518257.5,59180454204.0
256,14080,32768,4096,0.5965789815992977,6567276.0,90281189.0,59531886554.0
257,14080,33024,4096,0.44744568892587644,7064209.0,129996450.5,66204199279.0
258,14080,65536,4096,0.46963077115791974,15101178.5,246089895.0,203030310593.0
259,14080,65792,4096,0.4600986858265782,14979941.5,252262521.5,183309369228.0
260,14080,66048,4096,0.459164469064118,15210075.5,253266470.5,200817177529.5
261,14080,128256,4096,0.4493275466988241,30001534.0,502928901.0,357893798259.0
262,14080,130816,4096,0.4499973187348969,30745688.0,512277392.0,347842982534.0
263,14080,131072,4096,0.4531732922931925,31239240.5,509405911.0,382472271113.0
264,14336,2048,4096,0.4735792748792046,459720.0,7775084.0,2836200041.0
265,14336,4096,4096,0.655439496398663,702119.0,9551309.5,5557095801.0
266,14336,4608,4096,0.440372040103435,968292.0,18739653.5,6803987978.0
267,14336,4864,4096,0.2992598166461155,986420.0,25317354.0,9293163867.0
268,14336,5376,4096,0.31355945882328634,1008793.0,27360954.0,11513805427.0
269,14336,7680,4096,0.4378867507128688,1466208.0,31379964.0,11357780194.0
270,14336,7936,4096,0.3557829447017325,1510354.0,37681781.0,14052716944.0
271,14336,8192,4096,0.7593816408732004,1363377.5,12229373.5,6759983780.5
272,14336,8448,4096,0.36679240185857265,1706564.5,39361904.0,14500108933.0
273,14336,8704,4096,0.46293777303125777,1711652.0,33804784.0,12121362618.0
274,14336,14080,4096,0.4180642531364128,2758520.5,59774141.0,25244779744.0
275,14336,14336,4096,0.7196186062058834,2533107.0,25995615.5,12912784882.0
276,14336,16128,4096,0.42365370561581367,3100428.0,67739188.0,27657598490.0
277,14336,16384,4096,0.6706030068913275,2854662.0,36182588.0,17761467881.0
278,14336,16640,4096,0.4251297090796803,3164280.0,69690562.0,27966073311.5
279,14336,32512,4096,0.45060342925322305,7065334.0,129480195.0,59978618803.0
280,14336,32768,4096,0.6028024637667208,6639742.5,90279061.0,59441637978.0
281,14336,33024,4096,0.4486309872583186,7175755.0,132043430.5,65330134878.5
282,14336,65536,4096,0.47025980232147246,15333380.0,250236384.0,206519583591.5
283,14336,65792,4096,0.4586324717669968,15265826.0,257629018.5,184808642677.5
284,14336,66048,4096,0.4589689899205002,15496244.5,258007423.5,189835444985.0
285,14336,128256,4096,0.45231119356577915,30646980.0,508988666.0,350208510648.0
286,14336,130816,4096,0.45303728160679063,31359815.0,518381489.5,377780858123.5
287,14336,131072,4096,0.45328501627762163,31917212.0,518585594.5,387280789578.0
288,16128,2048,4096,0.4772452709400297,467131.0,8678773.0,3182813146.0
289,16128,4096,4096,0.6562332410974988,939831.0,10715211.0,4323431947.0
290,16128,4608,4096,0.4974900724873895,978527.5,18692385.0,6797566013.5
291,16128,4864,4096,0.30770439554843176,1031726.0,28107846.5,11432388782.5
292,16128,5376,4096,0.32118631876993997,1237791.0,30407672.5,11073975191.0
293,16128,7680,4096,0.4451786325168981,1709530.0,34793236.0,12559361350.0
294,16128,7936,4096,0.36326416921739685,1744299.0,41851953.0,15581731372.0
295,16128,8192,4096,0.7592718347703228,1574969.0,13765691.0,7674399335.0
296,16128,8448,4096,0.3753174914151104,1809276.5,43627429.0,17984439498.5
297,16128,8704,4096,0.45930355862935485,1981131.5,38316251.5,13678817806.5
298,16128,14080,4096,0.4165251392729751,3070923.0,67441627.0,28021013024.5
299,16128,14336,4096,0.7190627201865016,2800542.0,29316890.0,14308527899.0
300,16128,16128,4096,0.4259860903723959,3610260.0,75865488.0,31683025216.0
301,16128,16384,4096,0.6622795151177179,3355804.5,41942606.5,19934997718.5
302,16128,16640,4096,0.4248102811991301,3656508.0,78448995.0,31938340919.0
303,16128,32512,4096,0.451011848813231,7927845.0,145544178.0,68944127685.0
304,16128,32768,4096,0.5955804588820832,7485736.0,103710062.0,67744970121.5
305,16128,33024,4096,0.45059079449552614,8064812.0,147961601.0,75457743510.0
306,16128,65536,4096,0.4708069365793294,17259557.0,281163797.0,230760153455.0
307,16128,65792,4096,0.45923082387643016,17219069.5,289473990.0,210099762119.5
308,16128,66048,4096,0.45873499950307306,17495454.0,290386481.5,220644655868.0
309,16128,128256,4096,0.4532977341712793,34824039.0,571462534.0,431443053138.0
310,16128,130816,4096,0.4501130202826089,35278420.0,586651936.5,402675174927.5
311,16128,131072,4096,0.45349049054004975,35881066.0,583170742.0,442875462956.0
312,16384,2048,4096,0.4753584329006749,468013.0,8851228.0,3252338800.0
313,16384,4096,4096,0.6527499426968939,938267.5,11016756.5,4473404350.5
314,16384,4608,4096,0.4714845962666016,964427.0,20093704.0,8374078300.0
315,16384,4864,4096,0.3042264253963428,1039717.5,28709797.0,11917628498.5
316,16384,5376,4096,0.31481132301610054,1256218.5,31206117.5,11256141710.0
317,16384,7680,4096,0.4443000164985174,1734926.0,35407828.0,12597623972.0
318,16384,7936,4096,0.3578494824911813,1750308.0,42912011.0,17988922603.0
319,16384,8192,4096,0.7579737772250417,1580939.0,14082089.5,7818322005.5
320,16384,8448,4096,0.36660654117478336,1799322.0,44998058.5,18685314248.5
321,16384,8704,4096,0.45586359653793507,1967070.0,39200302.0,14230866208.5
322,16384,14080,4096,0.41368454291928036,3107275.0,68879508.0,28056010736.0
323,16384,14336,4096,0.7202050053968665,2820328.5,29631245.5,14476017096.0
324,16384,16128,4096,0.4217642103039086,3625282.0,77694798.0,32005129556.0
325,16384,16384,4096,0.6702087958183305,3391776.5,41410470.0,17853827504.5
326,16384,16640,4096,0.4276350430593807,3685171.0,79261023.5,32060581847.0
327,16384,32512,4096,0.45139231014874515,8017143.5,147740573.0,70085343865.0
328,16384,32768,4096,0.590902059423815,7578811.0,106661163.0,75626538780.0
329,16384,33024,4096,0.4472995481365924,8237950.0,151309861.0,76496228549.0
330,16384,65536,4096,0.4696754805365755,17396792.5,286339512.0,230183469007.0
331,16384,65792,4096,0.4600215489148103,17510544.0,293722565.0,212585345152.0
332,16384,66048,4096,0.4587113221800051,17629405.5,295649789.0,222524458349.5
333,16384,128256,4096,0.4610538247584994,35594080.5,571359212.5,469496539141.5
334,16384,130816,4096,0.44601026302565744,35831863.0,600909010.0,408316029159.0
335,16384,131072,4096,0.455224305188219,36368357.0,590224971.0,450175096600.0
336,16640,2048,4096,0.4770556549406192,471157.5,8957233.0,3256457135.0
337,16640,4096,4096,0.6393275967619476,933621.0,11703493.0,5465958716.5
338,16640,4608,4096,0.49876112032010206,973680.0,19230597.0,8064890074.0
339,16640,4864,4096,0.3017458017144463,1234948.0,29271171.0,10780246215.0
340,16640,5376,4096,0.31174942465161226,1251932.0,31847681.5,11516327522.5
341,16640,7680,4096,0.41881497899309267,1729079.0,37792789.0,13632547098.0
342,16640,7936,4096,0.35825294577174216,1773244.0,43552553.5,18138189550.0
343,16640,8192,4096,0.7557521415398224,1591555.0,14472505.0,7945984431.0
344,16640,8448,4096,0.3656289322967243,2025797.0,45778509.0,16486997819.0
345,16640,8704,4096,0.44241419258561104,1951026.5,40908437.5,17225213952.0
346,16640,14080,4096,0.4138487586431263,3135478.0,69933936.0,28221249046.0
347,16640,14336,4096,0.7200388642888482,2843366.0,30116344.0,14588195309.0
348,16640,16128,4096,0.4228900560257486,3650321.0,78739144.5,32014927996.0
349,16640,16384,4096,0.6606319570501585,3482970.0,43525977.5,16933228205.5
350,16640,16640,4096,0.4250425125521809,3715255.0,80903324.0,32228298721.0
351,16640,32512,4096,0.4500518388600077,8202054.0,150455807.0,72421266842.0
352,16640,32768,4096,0.5949438133012419,7781226.0,107089307.0,76070558263.0
353,16640,33024,4096,0.4476082039337474,8320228.0,153577789.0,78013232357.0
354,16640,65536,4096,0.4718408421975549,17736187.0,289493970.0,221676762668.0
355,16640,65792,4096,0.46040520730707357,17614096.5,298073550.0,211905480922.0
