M,N,K,TCC_HIT_RATE,time_ns,TCC_EA0_RDREQ,EA0_RDREQ_LEVEL
14336,2048,4096,0.48662411490380164,271522.0,3852837.0,1820759080.0
14336,4096,4096,0.6720849138482392,420301.0,4202770.5,1469389023.0
14336,4608,4096,0.5052780613031858,552257.0,8263256.5,2879749184.5
14336,4864,4096,0.3995852249409374,587429.0,11080580.0,4129181427.0
14336,5376,4096,0.3899516000188352,592997.0,12485330.5,4946461469.5
14336,7680,4096,0.5370205963927315,868804.0,12652714.0,5154557134.0
14336,7936,4096,0.4218708510997985,898569.0,17257302.0,6925174849.0
14336,8192,4096,0.7144440741849029,968311.0,6804690.0,4227836422.0
14336,8448,4096,0.4040930520805594,984134.0,19067085.0,7556658404.0
14336,8704,4096,0.5683467354851579,1023873.0,13082768.0,5404213641.0
14336,14080,4096,0.42698223035273886,1594118.0,30301431.5,11384518592.5
14336,14336,4096,0.635502337463011,1602530.0,17113158.0,9854080809.5
14336,16128,4096,0.432162196421699,1861873.0,34310675.0,15057784800.0
14336,16384,4096,0.6424591365591149,1821653.0,19065225.0,10613821367.0
14336,16640,4096,0.43149900701766286,1885866.5,35454720.0,12711918721.5
14336,32512,4096,0.435381458298274,3711967.0,68710184.0,26716734022.0
14336,32768,4096,0.4511319578646582,3692899.0,66974942.0,25672463048.0
14336,33024,4096,0.43850897769589237,3767951.0,69323969.5,26642177191.5
14336,65536,4096,0.5009434123342021,9571411.0,118967185.5,156025506802.5
14336,65792,4096,0.4520319992788959,9721730.5,133928297.5,157868269601.5
14336,66048,4096,0.4543469861513406,9725037.5,133898123.5,157054435308.0
14336,128256,4096,0.46792321698999617,18889690.0,251748843.0,305161906217.0
14336,130816,4096,0.47275698120041604,21051702.0,253637488.0,408105968370.5
14336,131072,4096,0.4746919214833437,21515733.0,253735098.0,425605886931.0
16128,2048,4096,0.48769091978315326,278131.0,4320012.0,1952868870.0
16128,4096,4096,0.664499881757836,538916.0,4889554.5,2016328918.5
16128,4608,4096,0.5810263247556764,580779.0,7488858.0,3371049110.0
16128,4864,4096,0.4675506553627262,597283.0,10748777.0,4549992877.0
16128,5376,4096,0.45267432663010293,735167.0,12293335.0,5005299363.0
16128,7680,4096,0.5419192049353042,1004886.0,14039930.0,6758374696.0
16128,7936,4096,0.4221197697612726,1067940.0,19402915.0,9416676054.0
16128,8192,4096,0.7159411365334261,1088669.0,7596247.5,4902237501.0
16128,8448,4096,0.40385845994006586,1079596.0,21459170.0,8028458875.0
16128,8704,4096,0.5755002378620481,1132433.0,14395801.0,5832648176.0
16128,14080,4096,0.4244324506808374,1821732.5,34274596.5,12200189591.5
16128,14336,4096,0.6327798241329721,1787724.0,19448593.0,8436734058.0
16128,16128,4096,0.4306493566904934,2050471.0,38726890.0,16736761928.0
16128,16384,4096,0.6391068684129417,2073726.0,21731432.5,11938505223.5
16128,16640,4096,0.4284816620061289,2147395.0,40151781.0,17009985880.5
16128,32512,4096,0.43353577223203466,4208103.5,77610265.0,29675039737.5
16128,32768,4096,0.44431342629093484,4204316.0,76499133.5,28723955707.5
16128,33024,4096,0.43755040065692197,4283012.0,78150868.0,29472812715.0
16128,65536,4096,0.5012642314847968,11071840.0,133743458.0,186661492349.0
16128,65792,4096,0.4539313456475979,10711313.0,150017333.0,119979507444.0
16128,66048,4096,0.4537303783457671,10822477.0,150848513.0,172876012010.0
16128,128256,4096,0.4738679333049016,23368872.0,279154948.0,456468728877.0
16128,130816,4096,0.47152287142768506,23273851.0,286267549.0,444519062553.0
16128,131072,4096,0.4717230715064526,23345394.0,287505467.0,442192656237.0
16384,2048,4096,0.487432873292433,285302.0,4389419.0,1988579160.0
16384,4096,4096,0.6656885629160622,550574.0,4941340.0,2120693373.0
16384,4608,4096,0.5811306868493136,582021.0,7605650.0,3484658568.0
16384,4864,4096,0.49515604496143273,608980.0,10211723.0,4438468283.0
16384,5376,4096,0.4527170969272293,740055.0,12487606.0,5037543372.0
