M,N,K,TCC_HIT_RATE,time_ns,TCC_EA0_RDREQ,EA0_RDREQ_LEVEL
16128,16384,4096,0.5851870803477246,3639599.0,53861641.5,24043441808.0
16128,16640,4096,0.4089095558594764,3804542.0,81773275.0,35825552489.0
16128,32512,4096,0.399475649881653,7392483.0,162584275.0,62580421864.0
16128,32768,4096,0.4210863010125133,7291176.0,157259886.5,59729587784.5
16128,33024,4096,0.4032764536068772,7421411.0,163993592.0,63134757172.0
16128,65536,4096,0.3894007962711301,15263140.5,333675303.5,133394365215.0
16128,65792,4096,0.41136772460264115,14986894.0,321678363.5,118988328156.0
16128,66048,4096,0.40275109561982,15046421.0,328386993.5,121780593400.0
16128,128256,4096,0.4019812199631379,29957365.0,638133009.0,235590744699.0
16128,130816,4096,0.4060390215087488,30529405.0,645965357.0,240523827431.0
16128,131072,4096,0.39679467935643953,30583087.0,658358280.0,259186764770.0
16384,2048,4096,0.4799217011731482,499218.0,8866545.0,3745592316.0
16384,4096,4096,0.6812889059307444,1083081.5,9978820.5,6979862420.5
16384,4608,4096,0.5992297198514522,1086605.0,14781890.0,7848326768.0
16384,4864,4096,0.46989167699872375,1097542.0,21491258.0,9248093002.0
16384,5376,4096,0.4607108161628941,1333370.0,24217891.0,12781471491.0
16384,7680,4096,0.48755383676952074,1798538.0,32689447.0,13183022743.0
16384,7936,4096,0.396006230801333,1893316.0,40572675.0,16562272150.0
16384,8192,4096,0.7189579986884883,1877696.0,17062665.0,11345247467.0
16384,8448,4096,0.38753398613206363,1932456.0,43869540.0,16774729117.0
16384,8704,4096,0.5431538468083309,2111681.0,32510694.0,13524419679.0
16384,14080,4096,0.4062899839106568,3300638.0,70636944.5,28559267381.5
16384,14336,4096,0.5709117555873193,3226548.5,49778151.0,18637902078.5
16384,16128,4096,0.4061786275156562,3784432.0,80918794.0,35688862159.0
16384,16384,4096,0.5743325775386177,3738404.0,56386659.0,25126006547.0
16384,16640,4096,0.40678958233147217,3878372.0,83404003.0,36374906428.0
16384,32512,4096,0.7533825295300722,7320923.0,57062497.5,29038023416.0
16384,32768,4096,0.7510505652752333,6909614.5,58150014.5,28073556106.5
16384,33024,4096,0.7536489793266785,7675044.0,57937212.0,29791196452.5
16384,65536,4096,0.763991058235266,15408815.5,108325569.5,60462375574.5
16384,65792,4096,0.7511830815515468,15035931.0,116774898.0,56951798386.5
16384,66048,4096,0.750751962647279,15073882.0,117742930.5,58481424974.5
16384,128256,4096,0.7480148077795564,28946194.0,231308483.0,106908621657.0
16384,130816,4096,0.7540323485893881,29716774.0,228498945.0,110758601855.0
16384,131072,4096,0.7667813714676142,31095677.5,213168042.5,115692526349.0
16640,2048,4096,0.4814253636038905,511135.5,8975590.0,3814081087.5
16640,4096,4096,0.6793378784678556,1045786.0,10211220.0,6385551745.0
16640,4608,4096,0.5848447115174792,1036211.0,15643326.0,7785005564.0
16640,4864,4096,0.4462138345547303,1332770.0,22925226.0,10340267490.0
16640,5376,4096,0.4352090126822096,1318630.0,25906458.0,11423513748.0
16640,7680,4096,0.4803532072849333,1843685.0,33729378.0,13556637645.0
16640,7936,4096,0.39797146296475927,1891356.0,41060414.0,16827668351.0
16640,8192,4096,0.7136785754478582,1905977.0,17745317.0,11843467260.0
16640,8448,4096,0.3856454439091071,2000417.0,44707148.0,18120081697.5
16640,8704,4096,0.5144947962611193,2112962.5,35400735.0,14669755275.5
16640,14080,4096,0.40698334384113033,3318585.0,71647106.0,30639600751.5
16640,14336,4096,0.5663700511459111,3246398.0,51187538.0,22941762619.5
16640,16128,4096,0.4056899292761898,3855179.0,82262483.0,36327460832.0
16640,16384,4096,0.5698984940249072,3778382.0,57961135.0,25889750925.0
16640,16640,4096,0.40716545840456103,3926987.5,84646659.5,36075436279.0
16640,32512,4096,0.40156396140256745,7717207.0,167149449.0,66676221145.0
16640,32768,4096,0.41965572876953156,7602117.5,162707569.0,62211132828.0
16640,33024,4096,0.395639770527037,7779779.0,171653265.0,67057842098.0
