M,N,K,TCC_HIT_RATE,time_ns,TCC_EA0_RDREQ,EA0_RDREQ_LEVEL
14336,33024,4096,0.45916626181019277,2764433.0,68266153.0,46859825533.0
14336,65536,4096,0.4908332133658173,6334980.0,125656451.0,138621138910.0
14336,65792,4096,0.473823267270849,6256259.0,131555034.5,119109581564.0
14336,66048,4096,0.47245664838348783,6212799.0,132455738.0,116949715062.0
14336,128256,4096,0.4730163428900195,12379997.0,256903426.0,235951283025.0
14336,130816,4096,0.4714348884143914,12608758.5,263002524.5,241281597760.5
14336,131072,4096,0.4822748348432415,12828082.0,256828735.0,255479614667.0
16128,2048,4096,0.4935381364175524,176562.0,4410388.0,2694668780.0
16128,4096,4096,0.6721685239137688,348125.0,4952203.0,3029300351.0
16128,4608,4096,0.5887683117301294,436006.0,7596398.5,4996168148.5
16128,4864,4096,0.47682580463998503,451566.0,10885393.0,6806964546.0
16128,5376,4096,0.473744446439893,534686.0,12117822.0,7666722284.0
16128,7680,4096,0.5814706703585872,715809.0,12947787.0,7649589426.0
16128,7936,4096,0.40250233307098776,738129.0,20858200.0,12653592079.0
16128,8192,4096,0.7434834702741497,717969.0,6820939.5,4277074497.5
16128,8448,4096,0.400773844318257,808929.5,22273798.0,13831491328.5
16128,8704,4096,0.5619284561053166,805450.0,15567417.0,9088586762.5
16128,14080,4096,0.43672819036775185,1318576.0,34464136.0,19827529245.0
16128,14336,4096,0.7186805783051804,1282175.0,13818590.0,7895318279.0
16128,16128,4096,0.44401909425491526,1511818.0,38838890.5,25296458740.0
16128,16384,4096,0.7421843227394133,1449658.0,13744791.0,8034224265.0
16128,16640,4096,0.4410966062735873,1536419.0,40322449.0,28645655975.0
16128,32512,4096,0.46599674113748807,3058456.5,74478638.0,46128378569.0
16128,32768,4096,0.6563685734478958,2943397.0,42185299.0,24871622992.0
16128,33024,4096,0.456024195635256,3089277.0,77337876.0,55301425469.0
16128,65536,4096,0.4906015229047895,7140946.5,141439167.5,156252879416.0
16128,65792,4096,0.47154252320873774,6976246.0,148764909.0,128711557440.0
16128,66048,4096,0.4716514894804167,6957407.0,149297920.0,126920446555.5
16128,128256,4096,0.4718672592865243,13951733.0,289765755.0,265969026750.0
16128,130816,4096,0.470464276188003,14188250.0,296518337.0,273799536597.0
16128,131072,4096,0.480558549329428,14496051.0,290105113.0,289395826243.0
16384,2048,4096,0.4937141971241425,179963.0,4478211.0,2686975451.0
16384,4096,4096,0.672532721957595,353244.0,5022264.0,3050470173.0
16384,4608,4096,0.5905131255186058,439845.0,7673774.0,5106651333.0
16384,4864,4096,0.48082460399296306,455925.5,10953954.0,6873509006.5
16384,5376,4096,0.47221667156257185,537047.0,12354107.5,7731610614.0
16384,7680,4096,0.5775932595437324,719768.0,13312847.0,7853063990.0
16384,7936,4096,0.40263002728896347,740589.0,21183598.5,12803948948.5
16384,8192,4096,0.7442411962396012,719649.0,6895717.0,4332013294.0
16384,8448,4096,0.40100587924172426,813170.0,22617769.0,13947660991.0
16384,8704,4096,0.5584852767260411,810029.5,15977082.5,9346435370.5
